exp_id,scenario,alpha,replicate,t,rho,A_true,A_obs,rho_base,pert_on,pert_off,rho_pert
3,S1,0.9,20,16.0,0.35,1.9722967171318964,1.9836227930231392,0.35,3.0,5.0,0.2
3,S1,0.9,20,17.0,0.35,1.9785048590897563,1.9675068947005563,0.35,3.0,5.0,0.2
3,S1,0.9,20,18.0,0.35,1.982769102967374,1.9842433239411772,0.35,3.0,5.0,0.2
3,S1,0.9,20,19.0,0.35,1.9858008422585427,1.9930064168718877,0.35,3.0,5.0,0.2
3,S1,0.9,20,20.0,0.35,1.988024481896386,1.9891751428869973,0.35,3.0,5.0,0.2
3,S1,0.9,21,0.0,0.35,2.0,2.0,0.35,3.0,5.0,0.2
3,S1,0.9,21,1.0,0.35,1.9992397416771146,2.0141876963480163,0.35,3.0,5.0,0.2
3,S1,0.9,21,2.0,0.35,1.998934912089026,1.9695325821654692,0.35,3.0,5.0,0.2
3,S1,0.9,21,3.0,0.2,1.9800709296162118,2.0069262968884547,0.35,3.0,5.0,0.2
3,S1,0.9,21,4.0,0.2,0.8669573539931223,0.8785020725838838,0.35,3.0,5.0,0.2
3,S1,0.9,21,5.0,0.2,0.4183551071801154,0.39388543882766935,0.35,3.0,5.0,0.2
3,S1,0.9,21,6.0,0.35,0.5847819935520185,0.55008435175314,0.35,3.0,5.0,0.2
3,S1,0.9,21,7.0,0.35,0.8139864361386919,0.7494194818227121,0.35,3.0,5.0,0.2
3,S1,0.9,21,8.0,0.35,1.148467832746154,1.0854043770431083,0.35,3.0,5.0,0.2
3,S1,0.9,21,9.0,0.35,1.4683911489409092,1.4143229759688605,0.35,3.0,5.0,0.2
3,S1,0.9,21,10.0,0.35,1.684922385887164,1.668292242631975,0.35,3.0,5.0,0.2
3,S1,0.9,21,11.0,0.35,1.8115645371544142,1.7976185939078555,0.35,3.0,5.0,0.2
3,S1,0.9,21,12.0,0.35,1.8831373605695143,1.8876285796470311,0.35,3.0,5.0,0.2
3,S1,0.9,21,13.0,0.35,1.9240595003652066,1.9225101298737322,0.35,3.0,5.0,0.2
3,S1,0.9,21,14.0,0.35,1.9481697778029965,1.981818985651347,0.35,3.0,5.0,0.2
3,S1,0.9,21,15.0,0.35,1.962914904812117,1.9811104419875563,0.35,3.0,5.0,0.2
3,S1,0.9,21,16.0,0.35,1.9722967171318964,1.9739115463927763,0.35,3.0,5.0,0.2
3,S1,0.9,21,17.0,0.35,1.9785048590897563,1.9534535299240472,0.35,3.0,5.0,0.2
3,S1,0.9,21,18.0,0.35,1.982769102967374,1.9559248693605975,0.35,3.0,5.0,0.2
3,S1,0.9,21,19.0,0.35,1.9858008422585427,1.9844244502397312,0.35,3.0,5.0,0.2
3,S1,0.9,21,20.0,0.35,1.988024481896386,1.9780886118191607,0.35,3.0,5.0,0.2
3,S1,0.9,22,0.0,0.35,2.0,2.0,0.35,3.0,5.0,0.2
3,S1,0.9,22,1.0,0.35,1.9992397416771146,1.9560525975191096,0.35,3.0,5.0,0.2
3,S1,0.9,22,2.0,0.35,1.998934912089026,1.9743399722465895,0.35,3.0,5.0,0.2
3,S1,0.9,22,3.0,0.2,1.9800709296162118,1.9436298999160433,0.35,3.0,5.0,0.2
3,S1,0.9,22,4.0,0.2,0.8669573539931223,0.8365754690159578,0.35,3.0,5.0,0.2
3,S1,0.9,22,5.0,0.2,0.4183551071801154,0.40936374602749226,0.35,3.0,5.0,0.2
3,S1,0.9,22,6.0,0.35,0.5847819935520185,0.5704692539681505,0.35,3.0,5.0,0.2
3,S1,0.9,22,7.0,0.35,0.8139864361386919,0.7643371400362611,0.35,3.0,5.0,0.2
3,S1,0.9,22,8.0,0.35,1.148467832746154,1.096672732728503,0.35,3.0,5.0,0.2
3,S1,0.9,22,9.0,0.35,1.4683911489409092,1.4308323100138776,0.35,3.0,5.0,0.2
3,S1,0.9,22,10.0,0.35,1.684922385887164,1.6856579805562517,0.35,3.0,5.0,0.2
3,S1,0.9,22,11.0,0.35,1.8115645371544142,1.8186868392896907,0.35,3.0,5.0,0.2
3,S1,0.9,22,12.0,0.35,1.8831373605695143,1.9017396380825984,0.35,3.0,5.0,0.2
3,S1,0.9,22,13.0,0.35,1.9240595003652066,1.9237355742348663,0.35,3.0,5.0,0.2
3,S1,0.9,22,14.0,0.35,1.9481697778029965,1.9143678398893724,0.35,3.0,5.0,0.2
3,S1,0.9,22,15.0,0.35,1.962914904812117,1.9675370784234272,0.35,3.0,5.0,0.2
3,S1,0.9,22,16.0,0.35,1.9722967171318964,1.9844747358743642,0.35,3.0,5.0,0.2
3,S1,0.9,22,17.0,0.35,1.9785048590897563,1.9923740801111873,0.35,3.0,5.0,0.2
3,S1,0.9,22,18.0,0.35,1.982769102967374,1.9944193270878696,0.35,3.0,5.0,0.2
3,S1,0.9,22,19.0,0.35,1.9858008422585427,1.9883695975678939,0.35,3.0,5.0,0.2
3,S1,0.9,22,20.0,0.35,1.988024481896386,2.012248444021461,0.35,3.0,5.0,0.2
3,S1,0.9,23,0.0,0.35,2.0,2.0,0.35,3.0,5.0,0.2
3,S1,0.9,23,1.0,0.35,1.9992397416771146,2.035345641299676,0.35,3.0,5.0,0.2
3,S1,0.9,23,2.0,0.35,1.998934912089026,2.027195468472189,0.35,3.0,5.0,0.2
3,S1,0.9,23,3.0,0.2,1.9800709296162118,2.0273287569943785,0.35,3.0,5.0,0.2
3,S1,0.9,23,4.0,0.2,0.8669573539931223,0.8827039896396203,0.35,3.0,5.0,0.2
3,S1,0.9,23,5.0,0.2,0.4183551071801154,0.4602571932848208,0.35,3.0,5.0,0.2
3,S1,0.9,23,6.0,0.35,0.5847819935520185,0.6625284413514096,0.35,3.0,5.0,0.2
3,S1,0.9,23,7.0,0.35,0.8139864361386919,0.9827515836383177,0.35,3.0,5.0,0.2
3,S1,0.9,23,8.0,0.35,1.148467832746154,1.3125467536435698,0.35,3.0,5.0,0.2
3,S1,0.9,23,9.0,0.35,1.4683911489409092,1.593934605690403,0.35,3.0,5.0,0.2
3,S1,0.9,23,10.0,0.35,1.684922385887164,1.7536868407558561,0.35,3.0,5.0,0.2
3,S1,0.9,23,11.0,0.35,1.8115645371544142,1.8898058855336137,0.35,3.0,5.0,0.2
3,S1,0.9,23,12.0,0.35,1.8831373605695143,1.9229054346826797,0.35,3.0,5.0,0.2
3,S1,0.9,23,13.0,0.35,1.9240595003652066,1.9437896380229123,0.35,3.0,5.0,0.2
3,S1,0.9,23,14.0,0.35,1.9481697778029965,1.9678344618833647,0.35,3.0,5.0,0.2
3,S1,0.9,23,15.0,0.35,1.962914904812117,1.9799749439210763,0.35,3.0,5.0,0.2
3,S1,0.9,23,16.0,0.35,1.9722967171318964,1.9899826026271652,0.35,3.0,5.0,0.2
3,S1,0.9,23,17.0,0.35,1.9785048590897563,1.945104674602905,0.35,3.0,5.0,0.2
3,S1,0.9,23,18.0,0.35,1.982769102967374,2.0073003183586104,0.35,3.0,5.0,0.2
3,S1,0.9,23,19.0,0.35,1.9858008422585427,1.9800227923221312,0.35,3.0,5.0,0.2
3,S1,0.9,23,20.0,0.35,1.988024481896386,2.030394191748167,0.35,3.0,5.0,0.2
3,S1,0.9,24,0.0,0.35,2.0,2.0,0.35,3.0,5.0,0.2
3,S1,0.9,24,1.0,0.35,1.9992397416771146,2.012560206842642,0.35,3.0,5.0,0.2
3,S1,0.9,24,2.0,0.35,1.998934912089026,2.0282634011377305,0.35,3.0,5.0,0.2
3,S1,0.9,24,3.0,0.2,1.9800709296162118,1.991508596903695,0.35,3.0,5.0,0.2
3,S1,0.9,24,4.0,0.2,0.8669573539931223,0.8923992875738946,0.35,3.0,5.0,0.2
3,S1,0.9,24,5.0,0.2,0.4183551071801154,0.45486080579832194,0.35,3.0,5.0,0.2
3,S1,0.9,24,6.0,0.35,0.5847819935520185,0.7041936660968143,0.35,3.0,5.0,0.2
3,S1,0.9,24,7.0,0.35,0.8139864361386919,1.0692758177736064,0.35,3.0,5.0,0.2
3,S1,0.9,24,8.0,0.35,1.148467832746154,1.3972662676755556,0.35,3.0,5.0,0.2
3,S1,0.9,24,9.0,0.35,1.4683911489409092,1.6275579034788057,0.35,3.0,5.0,0.2
3,S1,0.9,24,10.0,0.35,1.684922385887164,1.8266771412768246,0.35,3.0,5.0,0.2
3,S1,0.9,24,11.0,0.35,1.8115645371544142,1.8825785098088732,0.35,3.0,5.0,0.2
3,S1,0.9,24,12.0,0.35,1.8831373605695143,1.954157788497247,0.35,3.0,5.0,0.2
3,S1,0.9,24,13.0,0.35,1.9240595003652066,1.9592327204708284,0.35,3.0,5.0,0.2
3,S1,0.9,24,14.0,0.35,1.9481697778029965,1.9331477132285535,0.35,3.0,5.0,0.2
3,S1,0.9,24,15.0,0.35,1.962914904812117,1.9994184748506172,0.35,3.0,5.0,0.2
3,S1,0.9,24,16.0,0.35,1.9722967171318964,1.9425527184739468,0.35,3.0,5.0,0.2
3,S1,0.9,24,17.0,0.35,1.9785048590897563,1.9688045786465254,0.35,3.0,5.0,0.2
3,S1,0.9,24,18.0,0.35,1.982769102967374,1.967226350525198,0.35,3.0,5.0,0.2
3,S1,0.9,24,19.0,0.35,1.9858008422585427,2.005338316155966,0.35,3.0,5.0,0.2
3,S1,0.9,24,20.0,0.35,1.988024481896386,2.018780843593548,0.35,3.0,5.0,0.2
3,S1,0.9,25,0.0,0.35,2.0,2.0,0.35,3.0,5.0,0.2
3,S1,0.9,25,1.0,0.35,1.9992397416771146,2.0391338342989367,0.35,3.0,5.0,0.2
3,S1,0.9,25,2.0,0.35,1.998934912089026,2.0043861115031314,0.35,3.0,5.0,0.2
3,S1,0.9,25,3.0,0.2,1.9800709296162118,2.026537572409882,0.35,3.0,5.0,0.2
3,S1,0.9,25,4.0,0.2,0.8669573539931223,0.8930468299018238,0.35,3.0,5.0,0.2
3,S1,0.9,25,5.0,0.2,0.4183551071801154,0.4616207913202008,0.35,3.0,5.0,0.2
3,S1,0.9,25,6.0,0.35,0.5847819935520185,0.6811058135183354,0.35,3.0,5.0,0.2
3,S1,0.9,25,7.0,0.35,0.8139864361386919,0.9633610161218573,0.35,3.0,5.0,0.2
3,S1,0.9,25,8.0,0.35,1.148467832746154,1.3562462042913852,0.35,3.0,5.0,0.2
3,S1,0.9,25,9.0,0.35,1.4683911489409092,1.606927452043312,0.35,3.0,5.0,0.2
3,S1,0.9,25,10.0,0.35,1.684922385887164,1.7558435488567168,0.35,3.0,5.0,0.2
3,S1,0.9,25,11.0,0.35,1.8115645371544142,1.8822781357873026,0.35,3.0,5.0,0.2
3,S1,0.9,25,12.0,0.35,1.8831373605695143,1.9045955316965684,0.35,3.0,5.0,0.2
3,S1,0.9,25,13.0,0.35,1.9240595003652066,1.933381324478696,0.35,3.0,5.0,0.2
3,S1,0.9,25,14.0,0.35,1.9481697778029965,1.9731001933927563,0.35,3.0,5.0,0.2
3,S1,0.9,25,15.0,0.35,1.962914904812117,2.0062847631478755,0.35,3.0,5.0,0.2
3,S1,0.9,25,16.0,0.35,1.9722967171318964,1.974316679452164,0.35,3.0,5.0,0.2
3,S1,0.9,25,17.0,0.35,1.9785048590897563,2.0072767220992977,0.35,3.0,5.0,0.2
3,S1,0.9,25,18.0,0.35,1.982769102967374,1.969637122406035,0.35,3.0,5.0,0.2
3,S1,0.9,25,19.0,0.35,1.9858008422585427,2.0092506471827614,0.35,3.0,5.0,0.2
3,S1,0.9,25,20.0,0.35,1.988024481896386,2.0314568168051523,0.35,3.0,5.0,0.2
3,S1,0.9,26,0.0,0.35,2.0,2.0,0.35,3.0,5.0,0.2
3,S1,0.9,26,1.0,0.35,1.9992397416771146,2.025726672473848,0.35,3.0,5.0,0.2
3,S1,0.9,26,2.0,0.35,1.998934912089026,2.026217783467008,0.35,3.0,5.0,0.2
3,S1,0.9,26,3.0,0.2,1.9800709296162118,1.9504248173153704,0.35,3.0,5.0,0.2
3,S1,0.9,26,4.0,0.2,0.8669573539931223,0.8637053004566899,0.35,3.0,5.0,0.2
3,S1,0.9,26,5.0,0.2,0.4183551071801154,0.3950648064518158,0.35,3.0,5.0,0.2
3,S1,0.9,26,6.0,0.35,0.5847819935520185,0.5074961365704045,0.35,3.0,5.0,0.2
3,S1,0.9,26,7.0,0.35,0.8139864361386919,0.6184286772664299,0.35,3.0,5.0,0.2
3,S1,0.9,26,8.0,0.35,1.148467832746154,0.7767723120684705,0.35,3.0,5.0,0.2
3,S1,0.9,26,9.0,0.35,1.4683911489409092,1.1686946157726263,0.35,3.0,5.0,0.2
3,S1,0.9,26,10.0,0.35,1.684922385887164,1.4796219964136323,0.35,3.0,5.0,0.2
3,S1,0.9,26,11.0,0.35,1.8115645371544142,1.7096290425341572,0.35,3.0,5.0,0.2
3,S1,0.9,26,12.0,0.35,1.8831373605695143,1.8020181273071363,0.35,3.0,5.0,0.2
3,S1,0.9,26,13.0,0.35,1.9240595003652066,1.9480630020058847,0.35,3.0,5.0,0.2
3,S1,0.9,26,14.0,0.35,1.9481697778029965,1.9621591403408556,0.35,3.0,5.0,0.2
3,S1,0.9,26,15.0,0.35,1.962914904812117,2.0179540575542507,0.35,3.0,5.0,0.2
3,S1,0.9,26,16.0,0.35,1.9722967171318964,1.9690653691011846,0.35,3.0,5.0,0.2
3,S1,0.9,26,17.0,0.35,1.9785048590897563,1.9786466869193702,0.35,3.0,5.0,0.2
3,S1,0.9,26,18.0,0.35,1.982769102967374,1.9849709053077662,0.35,3.0,5.0,0.2
3,S1,0.9,26,19.0,0.35,1.9858008422585427,1.9745598022947046,0.35,3.0,5.0,0.2
3,S1,0.9,26,20.0,0.35,1.988024481896386,2.0026527990163845,0.35,3.0,5.0,0.2
3,S1,0.9,27,0.0,0.35,2.0,2.0,0.35,3.0,5.0,0.2
3,S1,0.9,27,1.0,0.35,1.9992397416771146,1.9901298243781445,0.35,3.0,5.0,0.2
3,S1,0.9,27,2.0,0.35,1.998934912089026,2.0500850520032112,0.35,3.0,5.0,0.2
3,S1,0.9,27,3.0,0.2,1.9800709296162118,1.9363315768567895,0.35,3.0,5.0,0.2
3,S1,0.9,27,4.0,0.2,0.8669573539931223,0.8486952713915927,0.35,3.0,5.0,0.2
3,S1,0.9,27,5.0,0.2,0.4183551071801154,0.45500835845120013,0.35,3.0,5.0,0.2
3,S1,0.9,27,6.0,0.35,0.5847819935520185,0.6704211079587453,0.35,3.0,5.0,0.2
3,S1,0.9,27,7.0,0.35,0.8139864361386919,1.0171979554066592,0.35,3.0,5.0,0.2
3,S1,0.9,27,8.0,0.35,1.148467832746154,1.3745357911414995,0.35,3.0,5.0,0.2
3,S1,0.9,27,9.0,0.35,1.4683911489409092,1.6513285100731443,0.35,3.0,5.0,0.2
3,S1,0.9,27,10.0,0.35,1.684922385887164,1.8061405224384504,0.35,3.0,5.0,0.2
3,S1,0.9,27,11.0,0.35,1.8115645371544142,1.8855874325656672,0.35,3.0,5.0,0.2
3,S1,0.9,27,12.0,0.35,1.8831373605695143,1.9355506869605401,0.35,3.0,5.0,0.2
3,S1,0.9,27,13.0,0.35,1.9240595003652066,1.972192098228902,0.35,3.0,5.0,0.2
3,S1,0.9,27,14.0,0.35,1.9481697778029965,2.004411618339566,0.35,3.0,5.0,0.2
3,S1,0.9,27,15.0,0.35,1.962914904812117,1.9635791662658337,0.35,3.0,5.0,0.2
3,S1,0.9,27,16.0,0.35,1.9722967171318964,1.9947719730147024,0.35,3.0,5.0,0.2
3,S1,0.9,27,17.0,0.35,1.9785048590897563,1.968121225569531,0.35,3.0,5.0,0.2
3,S1,0.9,27,18.0,0.35,1.982769102967374,1.9615415052126874,0.35,3.0,5.0,0.2
3,S1,0.9,27,19.0,0.35,1.9858008422585427,1.972115778258649,0.35,3.0,5.0,0.2
3,S1,0.9,27,20.0,0.35,1.988024481896386,1.9786167237066414,0.35,3.0,5.0,0.2
3,S1,0.9,28,0.0,0.35,2.0,2.0,0.35,3.0,5.0,0.2
3,S1,0.9,28,1.0,0.35,1.9992397416771146,1.9877630829994504,0.35,3.0,5.0,0.2
3,S1,0.9,28,2.0,0.35,1.998934912089026,1.9908441089101654,0.35,3.0,5.0,0.2
3,S1,0.9,28,3.0,0.2,1.9800709296162118,1.9770049324238277,0.35,3.0,5.0,0.2
3,S1,0.9,28,4.0,0.2,0.8669573539931223,0.8404536574459013,0.35,3.0,5.0,0.2
3,S1,0.9,28,5.0,0.2,0.4183551071801154,0.4004999233025303,0.35,3.0,5.0,0.2
3,S1,0.9,28,6.0,0.35,0.5847819935520185,0.44410948595679206,0.35,3.0,5.0,0.2
3,S1,0.9,28,7.0,0.35,0.8139864361386919,0.581236737286561,0.35,3.0,5.0,0.2
3,S1,0.9,28,8.0,0.35,1.148467832746154,0.7848533798942977,0.35,3.0,5.0,0.2
3,S1,0.9,28,9.0,0.35,1.4683911489409092,1.0803881953253236,0.35,3.0,5.0,0.2
3,S1,0.9,28,10.0,0.35,1.684922385887164,1.373901735800997,0.35,3.0,5.0,0.2
3,S1,0.9,28,11.0,0.35,1.8115645371544142,1.629355636390371,0.35,3.0,5.0,0.2
3,S1,0.9,28,12.0,0.35,1.8831373605695143,1.8252845893328502,0.35,3.0,5.0,0.2
3,S1,0.9,28,13.0,0.35,1.9240595003652066,1.89759164450558,0.35,3.0,5.0,0.2
3,S1,0.9,28,14.0,0.35,1.9481697778029965,1.905932766024024,0.35,3.0,5.0,0.2
3,S1,0.9,28,15.0,0.35,1.962914904812117,1.9380338774069075,0.35,3.0,5.0,0.2
3,S1,0.9,28,16.0,0.35,1.9722967171318964,1.9622659826569184,0.35,3.0,5.0,0.2
3,S1,0.9,28,17.0,0.35,1.9785048590897563,2.005111970021623,0.35,3.0,5.0,0.2
3,S1,0.9,28,18.0,0.35,1.982769102967374,2.025301634203232,0.35,3.0,5.0,0.2
3,S1,0.9,28,19.0,0.35,1.9858008422585427,1.9962684246033986,0.35,3.0,5.0,0.2
3,S1,0.9,28,20.0,0.35,1.988024481896386,1.9859819131966179,0.35,3.0,5.0,0.2
3,S1,0.9,29,0.0,0.35,2.0,2.0,0.35,3.0,5.0,0.2
3,S1,0.9,29,1.0,0.35,1.9992397416771146,2.0114596914381937,0.35,3.0,5.0,0.2
3,S1,0.9,29,2.0,0.35,1.998934912089026,1.9709537283321386,0.35,3.0,5.0,0.2
3,S1,0.9,29,3.0,0.2,1.9800709296162118,1.9562834918690573,0.35,3.0,5.0,0.2
3,S1,0.9,29,4.0,0.2,0.8669573539931223,0.8236933485411208,0.35,3.0,5.0,0.2
3,S1,0.9,29,5.0,0.2,0.4183551071801154,0.4258611094414789,0.35,3.0,5.0,0.2
3,S1,0.9,29,6.0,0.35,0.5847819935520185,0.6525623967490181,0.35,3.0,5.0,0.2
3,S1,0.9,29,7.0,0.35,0.8139864361386919,0.9556113795471427,0.35,3.0,5.0,0.2
3,S1,0.9,29,8.0,0.35,1.148467832746154,1.270644059753832,0.35,3.0,5.0,0.2
3,S1,0.9,29,9.0,0.35,1.4683911489409092,1.5751323890638227,0.35,3.0,5.0,0.2
3,S1,0.9,29,10.0,0.35,1.684922385887164,1.7659210260010063,0.35,3.0,5.0,0.2
3,S1,0.9,29,11.0,0.35,1.8115645371544142,1.8480025218236773,0.35,3.0,5.0,0.2
3,S1,0.9,29,12.0,0.35,1.8831373605695143,1.8886073363560072,0.35,3.0,5.0,0.2
3,S1,0.9,29,13.0,0.35,1.9240595003652066,1.8976421934426484,0.35,3.0,5.0,0.2
3,S1,0.9,29,14.0,0.35,1.9481697778029965,1.9109180253551385,0.35,3.0,5.0,0.2
3,S1,0.9,29,15.0,0.35,1.962914904812117,1.9658086263408623,0.35,3.0,5.0,0.2
3,S1,0.9,29,16.0,0.35,1.9722967171318964,1.9737558036915297,0.35,3.0,5.0,0.2
3,S1,0.9,29,17.0,0.35,1.9785048590897563,1.995524642597509,0.35,3.0,5.0,0.2
3,S1,0.9,29,18.0,0.35,1.982769102967374,1.989838874348149,0.35,3.0,5.0,0.2
3,S1,0.9,29,19.0,0.35,1.9858008422585427,1.9778464275547383,0.35,3.0,5.0,0.2
3,S1,0.9,29,20.0,0.35,1.988024481896386,1.9812045109003407,0.35,3.0,5.0,0.2
3,S1,0.9,30,0.0,0.35,2.0,2.0,0.35,3.0,5.0,0.2
3,S1,0.9,30,1.0,0.35,1.9992397416771146,2.0051156896289033,0.35,3.0,5.0,0.2
3,S1,0.9,30,2.0,0.35,1.998934912089026,1.993227634819961,0.35,3.0,5.0,0.2
3,S1,0.9,30,3.0,0.2,1.9800709296162118,1.972442481210074,0.35,3.0,5.0,0.2
3,S1,0.9,30,4.0,0.2,0.8669573539931223,0.850032954708858,0.35,3.0,5.0,0.2
3,S1,0.9,30,5.0,0.2,0.4183551071801154,0.3967240186612257,0.35,3.0,5.0,0.2
3,S1,0.9,30,6.0,0.35,0.5847819935520185,0.5658028350807002,0.35,3.0,5.0,0.2
3,S1,0.9,30,7.0,0.35,0.8139864361386919,0.8028828044979948,0.35,3.0,5.0,0.2
3,S1,0.9,30,8.0,0.35,1.148467832746154,1.0890427120077768,0.35,3.0,5.0,0.2
3,S1,0.9,30,9.0,0.35,1.4683911489409092,1.4583245679560781,0.35,3.0,5.0,0.2
3,S1,0.9,30,10.0,0.35,1.684922385887164,1.6383303944942769,0.35,3.0,5.0,0.2
3,S1,0.9,30,11.0,0.35,1.8115645371544142,1.7785954664027173,0.35,3.0,5.0,0.2
3,S1,0.9,30,12.0,0.35,1.8831373605695143,1.8700599950997683,0.35,3.0,5.0,0.2
3,S1,0.9,30,13.0,0.35,1.9240595003652066,1.9089054254220488,0.35,3.0,5.0,0.2
3,S1,0.9,30,14.0,0.35,1.9481697778029965,1.9589338899206772,0.35,3.0,5.0,0.2
3,S1,0.9,30,15.0,0.35,1.962914904812117,2.017579654162563,0.35,3.0,5.0,0.2
3,S1,0.9,30,16.0,0.35,1.9722967171318964,2.0031956441816723,0.35,3.0,5.0,0.2
3,S1,0.9,30,17.0,0.35,1.9785048590897563,2.0022156374929088,0.35,3.0,5.0,0.2
3,S1,0.9,30,18.0,0.35,1.982769102967374,2.009178573483399,0.35,3.0,5.0,0.2
3,S1,0.9,30,19.0,0.35,1.9858008422585427,1.9643153207857664,0.35,3.0,5.0,0.2
3,S1,0.9,30,20.0,0.35,1.988024481896386,1.9583563412829532,0.35,3.0,5.0,0.2
3,S1,0.9,31,0.0,0.35,2.0,2.0,0.35,3.0,5.0,0.2
3,S1,0.9,31,1.0,0.35,1.9992397416771146,2.0473777710806433,0.35,3.0,5.0,0.2
3,S1,0.9,31,2.0,0.35,1.998934912089026,2.022913524868968,0.35,3.0,5.0,0.2
3,S1,0.9,31,3.0,0.2,1.9800709296162118,2.025282373089978,0.35,3.0,5.0,0.2
3,S1,0.9,31,4.0,0.2,0.8669573539931223,0.8711941848270554,0.35,3.0,5.0,0.2
3,S1,0.9,31,5.0,0.2,0.4183551071801154,0.38125143950615115,0.35,3.0,5.0,0.2
3,S1,0.9,31,6.0,0.35,0.5847819935520185,0.56386172699606,0.35,3.0,5.0,0.2
3,S1,0.9,31,7.0,0.35,0.8139864361386919,0.7761542050497272,0.35,3.0,5.0,0.2
3,S1,0.9,31,8.0,0.35,1.148467832746154,1.1190121194245068,0.35,3.0,5.0,0.2
3,S1,0.9,31,9.0,0.35,1.4683911489409092,1.4878962344816224,0.35,3.0,5.0,0.2
3,S1,0.9,31,10.0,0.35,1.684922385887164,1.7497838360902362,0.35,3.0,5.0,0.2
3,S1,0.9,31,11.0,0.35,1.8115645371544142,1.8097884200798813,0.35,3.0,5.0,0.2
3,S1,0.9,31,12.0,0.35,1.8831373605695143,1.8459733656406454,0.35,3.0,5.0,0.2
3,S1,0.9,31,13.0,0.35,1.9240595003652066,1.9070222276034434,0.35,3.0,5.0,0.2
3,S1,0.9,31,14.0,0.35,1.9481697778029965,1.9316444556785426,0.35,3.0,5.0,0.2
3,S1,0.9,31,15.0,0.35,1.962914904812117,1.957381224586214,0.35,3.0,5.0,0.2
3,S1,0.9,31,16.0,0.35,1.9722967171318964,1.9279187898615708,0.35,3.0,5.0,0.2
3,S1,0.9,31,17.0,0.35,1.9785048590897563,1.9865997141237843,0.35,3.0,5.0,0.2
3,S1,0.9,31,18.0,0.35,1.982769102967374,2.0074857296250213,0.35,3.0,5.0,0.2
3,S1,0.9,31,19.0,0.35,1.9858008422585427,1.9962383908783126,0.35,3.0,5.0,0.2
3,S1,0.9,31,20.0,0.35,1.988024481896386,2.0265342050785007,0.35,3.0,5.0,0.2
3,S1,0.9,32,0.0,0.35,2.0,2.0,0.35,3.0,5.0,0.2
3,S1,0.9,32,1.0,0.35,1.9992397416771146,2.012905432982645,0.35,3.0,5.0,0.2
3,S1,0.9,32,2.0,0.35,1.998934912089026,2.0334886803727223,0.35,3.0,5.0,0.2
3,S1,0.9,32,3.0,0.2,1.9800709296162118,1.969750746704469,0.35,3.0,5.0,0.2
3,S1,0.9,32,4.0,0.2,0.8669573539931223,0.8846910362547392,0.35,3.0,5.0,0.2
3,S1,0.9,32,5.0,0.2,0.4183551071801154,0.490254586952701,0.35,3.0,5.0,0.2
3,S1,0.9,32,6.0,0.35,0.5847819935520185,0.7697604847240398,0.35,3.0,5.0,0.2
3,S1,0.9,32,7.0,0.35,0.8139864361386919,1.1518714918721014,0.35,3.0,5.0,0.2
3,S1,0.9,32,8.0,0.35,1.148467832746154,1.45724998435991,0.35,3.0,5.0,0.2
3,S1,0.9,32,9.0,0.35,1.4683911489409092,1.6746453738512153,0.35,3.0,5.0,0.2
3,S1,0.9,32,10.0,0.35,1.684922385887164,1.8068290505980544,0.35,3.0,5.0,0.2
3,S1,0.9,32,11.0,0.35,1.8115645371544142,1.8972114582437698,0.35,3.0,5.0,0.2
3,S1,0.9,32,12.0,0.35,1.8831373605695143,1.9045363280270529,0.35,3.0,5.0,0.2
3,S1,0.9,32,13.0,0.35,1.9240595003652066,1.9356868146369215,0.35,3.0,5.0,0.2
3,S1,0.9,32,14.0,0.35,1.9481697778029965,1.9257650810136806,0.35,3.0,5.0,0.2
3,S1,0.9,32,15.0,0.35,1.962914904812117,1.924662165766305,0.35,3.0,5.0,0.2
3,S1,0.9,32,16.0,0.35,1.9722967171318964,1.9314903775100096,0.35,3.0,5.0,0.2
3,S1,0.9,32,17.0,0.35,1.9785048590897563,1.9481238852009872,0.35,3.0,5.0,0.2
3,S1,0.9,32,18.0,0.35,1.982769102967374,1.9978426279064119,0.35,3.0,5.0,0.2
3,S1,0.9,32,19.0,0.35,1.9858008422585427,1.9787000103205337,0.35,3.0,5.0,0.2
3,S1,0.9,32,20.0,0.35,1.988024481896386,2.032478645686383,0.35,3.0,5.0,0.2
3,S1,0.9,33,0.0,0.35,2.0,2.0,0.35,3.0,5.0,0.2
3,S1,0.9,33,1.0,0.35,1.9992397416771146,1.9995864407086226,0.35,3.0,5.0,0.2
3,S1,0.9,33,2.0,0.35,1.998934912089026,2.014210701244186,0.35,3.0,5.0,0.2
3,S1,0.9,33,3.0,0.2,1.9800709296162118,1.9713287028271802,0.35,3.0,5.0,0.2
3,S1,0.9,33,4.0,0.2,0.8669573539931223,0.8765703119577629,0.35,3.0,5.0,0.2
3,S1,0.9,33,5.0,0.2,0.4183551071801154,0.38414202683363774,0.35,3.0,5.0,0.2
3,S1,0.9,33,6.0,0.35,0.5847819935520185,0.5128614432262679,0.35,3.0,5.0,0.2
3,S1,0.9,33,7.0,0.35,0.8139864361386919,0.703737777896051,0.35,3.0,5.0,0.2
3,S1,0.9,33,8.0,0.35,1.148467832746154,0.9460183221573972,0.35,3.0,5.0,0.2
3,S1,0.9,33,9.0,0.35,1.4683911489409092,1.307137341947526,0.35,3.0,5.0,0.2
3,S1,0.9,33,10.0,0.35,1.684922385887164,1.5903163932407147,0.35,3.0,5.0,0.2
