exp_id,scenario,alpha,replicate,t,rho,A_true,A_obs,rho_base,pert_on,pert_off,rho_pert
5,S2,0.8,3,9.0,0.4,0.05997788815611766,0.03220541698168425,0.4,3.0,5.0,0.55
5,S2,0.8,3,10.0,0.4,0.059200403825633637,0.08641954180118072,0.4,3.0,5.0,0.55
5,S2,0.8,3,11.0,0.4,0.05872663652688516,0.04732005702096783,0.4,3.0,5.0,0.55
5,S2,0.8,3,12.0,0.4,0.05842458483126294,0.06127101217671226,0.4,3.0,5.0,0.55
5,S2,0.8,3,13.0,0.4,0.05822479798785425,0.06765814239761006,0.4,3.0,5.0,0.55
5,S2,0.8,3,14.0,0.4,0.058088565451549994,0.05823072638460442,0.4,3.0,5.0,0.55
5,S2,0.8,3,15.0,0.4,0.05799327229889189,0.07843074388017092,0.4,3.0,5.0,0.55
6,S2,0.85,1,0.0,0.4,0.05,0.07514874365463955,0.4,3.0,5.0,0.55
6,S2,0.85,1,1.0,0.4,0.053953478092348225,0.041661955684169846,0.4,3.0,5.0,0.55
6,S2,0.85,1,2.0,0.4,0.05545121631922405,0.12390698356883924,0.4,3.0,5.0,0.55
6,S2,0.85,1,3.0,0.55,0.056463570249504165,0.06205147679443247,0.4,3.0,5.0,0.55
6,S2,0.85,1,4.0,0.55,0.07558472072093686,-0.039540250813066544,0.4,3.0,5.0,0.55
6,S2,0.85,1,5.0,0.55,0.08792036268437312,0.07790244035960303,0.4,3.0,5.0,0.55
6,S2,0.85,1,6.0,0.4,0.07078875716174164,0.10213671612459516,0.4,3.0,5.0,0.55
6,S2,0.85,1,7.0,0.4,0.06466352946842745,0.04382303329590234,0.4,3.0,5.0,0.55
6,S2,0.85,1,8.0,0.4,0.06171641274399022,0.048477501937872244,0.4,3.0,5.0,0.55
6,S2,0.85,1,9.0,0.4,0.060159738601912795,0.07066634784470449,0.4,3.0,5.0,0.55
6,S2,0.85,1,10.0,0.4,0.059283467520063395,0.05303497621914577,0.4,3.0,5.0,0.55
6,S2,0.85,1,11.0,0.4,0.05876469936479386,0.09798177494537005,0.4,3.0,5.0,0.55
6,S2,0.85,1,12.0,0.4,0.05844431727051282,0.016451207919972816,0.4,3.0,5.0,0.55
6,S2,0.85,1,13.0,0.4,0.05823912537347065,0.01638946798112289,0.4,3.0,5.0,0.55
6,S2,0.85,1,14.0,0.4,0.05810348120523652,0.12064303219528223,0.4,3.0,5.0,0.55
6,S2,0.85,1,15.0,0.4,0.058011297586635,-0.006956765863054999,0.4,3.0,5.0,0.55
6,S2,0.85,2,0.0,0.4,0.05,0.020117538282309763,0.4,3.0,5.0,0.55
6,S2,0.85,2,1.0,0.4,0.053953478092348225,0.082684470560551,0.4,3.0,5.0,0.55
6,S2,0.85,2,2.0,0.4,0.05545121631922405,0.07513419655715914,0.4,3.0,5.0,0.55
6,S2,0.85,2,3.0,0.55,0.056463570249504165,0.0007979654622805449,0.4,3.0,5.0,0.55
6,S2,0.85,2,4.0,0.55,0.07558472072093686,0.06874698820599506,0.4,3.0,5.0,0.55
6,S2,0.85,2,5.0,0.55,0.08792036268437312,0.04785085547147146,0.4,3.0,5.0,0.55
6,S2,0.85,2,6.0,0.4,0.07078875716174164,0.0691851979686873,0.4,3.0,5.0,0.55
6,S2,0.85,2,7.0,0.4,0.06466352946842745,0.05912556058640658,0.4,3.0,5.0,0.55
6,S2,0.85,2,8.0,0.4,0.06171641274399022,0.07682487393063682,0.4,3.0,5.0,0.55
6,S2,0.85,2,9.0,0.4,0.060159738601912795,0.012913678864643216,0.4,3.0,5.0,0.55
6,S2,0.85,2,10.0,0.4,0.059283467520063395,-0.014679926578519152,0.4,3.0,5.0,0.55
6,S2,0.85,2,11.0,0.4,0.05876469936479386,0.023518949248978023,0.4,3.0,5.0,0.55
6,S2,0.85,2,12.0,0.4,0.05844431727051282,0.09124201551126995,0.4,3.0,5.0,0.55
6,S2,0.85,2,13.0,0.4,0.05823912537347065,0.05348148435685464,0.4,3.0,5.0,0.55
6,S2,0.85,2,14.0,0.4,0.05810348120523652,0.02209630577238894,0.4,3.0,5.0,0.55
6,S2,0.85,2,15.0,0.4,0.058011297586635,0.04641298246674648,0.4,3.0,5.0,0.55
6,S2,0.85,3,0.0,0.4,0.05,0.08559617062500671,0.4,3.0,5.0,0.55
6,S2,0.85,3,1.0,0.4,0.053953478092348225,0.1087036743906945,0.4,3.0,5.0,0.55
6,S2,0.85,3,2.0,0.4,0.05545121631922405,0.015874815517080712,0.4,3.0,5.0,0.55
6,S2,0.85,3,3.0,0.55,0.056463570249504165,0.04674174865459382,0.4,3.0,5.0,0.55
6,S2,0.85,3,4.0,0.55,0.07558472072093686,0.08418218883103863,0.4,3.0,5.0,0.55
6,S2,0.85,3,5.0,0.55,0.08792036268437312,0.14486504348688634,0.4,3.0,5.0,0.55
6,S2,0.85,3,6.0,0.4,0.07078875716174164,0.07424555397136416,0.4,3.0,5.0,0.55
6,S2,0.85,3,7.0,0.4,0.06466352946842745,0.06920028938115222,0.4,3.0,5.0,0.55
6,S2,0.85,3,8.0,0.4,0.06171641274399022,0.04516075282187759,0.4,3.0,5.0,0.55
6,S2,0.85,3,9.0,0.4,0.060159738601912795,0.06586946999845472,0.4,3.0,5.0,0.55
6,S2,0.85,3,10.0,0.4,0.059283467520063395,0.02689467753894302,0.4,3.0,5.0,0.55
6,S2,0.85,3,11.0,0.4,0.05876469936479386,0.09135748077880385,0.4,3.0,5.0,0.55
6,S2,0.85,3,12.0,0.4,0.05844431727051282,0.07527619342707928,0.4,3.0,5.0,0.55
6,S2,0.85,3,13.0,0.4,0.05823912537347065,0.056730243580973595,0.4,3.0,5.0,0.55
6,S2,0.85,3,14.0,0.4,0.05810348120523652,0.03528176084377015,0.4,3.0,5.0,0.55
6,S2,0.85,3,15.0,0.4,0.058011297586635,0.06636228382944427,0.4,3.0,5.0,0.55
7,S2,0.9,1,0.0,0.4,0.05,0.02068058240733803,0.4,3.0,5.0,0.55
7,S2,0.9,1,1.0,0.4,0.0539679313075063,0.05374728257581662,0.4,3.0,5.0,0.55
7,S2,0.9,1,2.0,0.4,0.05560382637232713,0.06062687319918066,0.4,3.0,5.0,0.55
7,S2,0.9,1,3.0,0.55,0.05661787062632709,0.019395756534585112,0.4,3.0,5.0,0.55
7,S2,0.9,1,4.0,0.55,0.07575078825109338,0.03716237418678107,0.4,3.0,5.0,0.55
7,S2,0.9,1,5.0,0.55,0.08906401887954625,0.07825017920057561,0.4,3.0,5.0,0.55
