run,b,ic_id,ic_val,t,x
1,0.2,1,0.156604455307316,0,0.156604455307316
1,0.2,1,0.156604455307316,2,0.15645383217554
1,0.2,1,0.156604455307316,4,0.156120643563228
1,0.2,1,0.156604455307316,6,0.15535874577289
1,0.2,1,0.156604455307316,8,0.153618902975654
1,0.2,1,0.156604455307316,10,0.149679209907286
1,0.2,1,0.156604455307316,12,0.140942916409258
1,0.2,1,0.156604455307316,14,0.122534352788069
1,0.2,1,0.156604455307316,16,0.0884772272976307
1,0.2,1,0.156604455307316,18,0.0435751022600853
1,0.2,1,0.156604455307316,20,0.0144340803077318
1,0.2,1,0.156604455307316,22,0.00555636942596007
1,0.2,1,0.156604455307316,24,0.00315623513633943
1,0.2,1,0.156604455307316,26,0.00225185149456643
1,0.2,1,0.156604455307316,28,0.00178455745710234
1,0.2,1,0.156604455307316,30,0.00149262514376917
1,0.2,1,0.156604455307316,32,0.00128956943292039
1,0.2,1,0.156604455307316,34,0.00113873923377788
1,0.2,1,0.156604455307316,36,0.00102163774923872
1,0.2,1,0.156604455307316,38,0.000927765021991696
1,0.2,1,0.156604455307316,40,0.000850653217286392
1,0.2,1,0.156604455307316,42,0.000786073258902442
1,0.2,1,0.156604455307316,44,0.000731130804442887
1,0.2,1,0.156604455307316,46,0.000683771996374638
1,0.2,1,0.156604455307316,48,0.000642495742163124
1,0.2,1,0.156604455307316,50,0.000606177626120366
1,0.2,1,0.156604455307316,52,0.000573957634973201
1,0.2,1,0.156604455307316,54,0.000545166077480295
1,0.2,1,0.156604455307316,56,0.000519273260817433
1,0.2,1,0.156604455307316,58,0.00049585443594189
1,0.2,1,0.156604455307316,60,0.000474564838251503
1,0.2,1,0.156604455307316,62,0.000455121569887025
1,0.2,1,0.156604455307316,64,0.000437290221095847
1,0.2,1,0.156604455307316,66,0.000420874837935189
1,0.2,1,0.156604455307316,68,0.000405710294462207
1,0.2,1,0.156604455307316,70,0.000391656420840485
1,0.2,1,0.156604455307316,72,0.000378593430594092
1,0.2,1,0.156604455307316,74,0.000366418322524611
1,0.2,1,0.156604455307316,76,0.000355042022317352
1,0.2,1,0.156604455307316,78,0.000344387091655835
1,0.2,1,0.156604455307316,80,0.000334385877095286
1,0.2,1,0.156604455307316,82,0.000324979002947777
1,0.2,1,0.156604455307316,84,0.000316114135846615
1,0.2,1,0.156604455307316,86,0.000307744964613942
1,0.2,1,0.156604455307316,88,0.000299830353342273
1,0.2,1,0.156604455307316,90,0.000292333634322718
1,0.2,1,0.156604455307316,92,0.000285222014044363
1,0.2,1,0.156604455307316,94,0.000278466071908674
1,0.2,1,0.156604455307316,96,0.000272039335116422
1,0.2,1,0.156604455307316,98,0.000265917916546117
1,0.2,1,0.156604455307316,100,0.000260080204903765
1,0.2,2,0.156804455307316,0,0.156804455307316
1,0.2,2,0.156804455307316,2,0.156955265555344
1,0.2,2,0.156804455307316,4,0.157289719608986
1,0.2,2,0.156804455307316,6,0.158058983967808
1,0.2,2,0.156804455307316,8,0.159839406505949
1,0.2,2,0.156804455307316,10,0.163997612868302
1,0.2,2,0.156804455307316,12,0.173898430634473
1,0.2,2,0.156804455307316,14,0.198466612827643
1,0.2,2,0.156804455307316,16,0.264507082045335
1,0.2,2,0.156804455307316,18,0.463323335505351
1,0.2,2,0.156804455307316,20,1.0784148096349
1,0.2,2,0.156804455307316,22,2.48151777569276
1,0.2,2,0.156804455307316,24,4.08547471700832
1,0.2,2,0.156804455307316,26,4.99757142515892
