run,b,ic_id,ic_val,t,x
1,0.2,1,0.0511938268203712,0,0.0511938268203712
1,0.2,1,0.0511938268203712,1,0.0510098812206281
1,0.2,1,0.0511938268203712,2,0.0508475949297667
1,0.2,1,0.0511938268203712,3,0.0506790881244414
1,0.2,1,0.0511938268203712,4,0.0504995071254269
1,0.2,1,0.0511938268203712,5,0.050306103939345
1,0.2,1,0.0511938268203712,6,0.0500967427867767
1,0.2,1,0.0511938268203712,7,0.0498695017826309
1,0.2,1,0.0511938268203712,8,0.0496225253595458
1,0.2,1,0.0511938268203712,9,0.0493539601408305
1,0.2,1,0.0511938268203712,10,0.0490619258237855
1,0.2,1,0.0511938268203712,11,0.0487445037890763
1,0.2,1,0.0511938268203712,12,0.0483997364507852
1,0.2,1,0.0511938268203712,13,0.0480256343422902
1,0.2,1,0.0511938268203712,14,0.0476201896492263
1,0.2,1,0.0511938268203712,15,0.0471813956898992
1,0.2,1,0.0511938268203712,16,0.0467072722030097
1,0.2,1,0.0511938268203712,17,0.0461958964334901
1,0.2,1,0.0511938268203712,18,0.045645439995194
1,0.2,1,0.0511938268203712,19,0.0450542113715318
1,0.2,1,0.0511938268203712,20,0.0444207037088725
1,0.2,1,0.0511938268203712,21,0.0437436472723663
1,0.2,1,0.0511938268203712,22,0.0430220655790969
1,0.2,1,0.0511938268203712,23,0.0422553338127251
1,0.2,1,0.0511938268203712,24,0.0414432376777994
1,0.2,1,0.0511938268203712,25,0.0405860304007917
1,0.2,1,0.0511938268203712,26,0.0396844851688291
1,0.2,1,0.0511938268203712,27,0.0387399399654907
1,0.2,1,0.0511938268203712,28,0.037754331571671
1,0.2,1,0.0511938268203712,29,0.0367302155051963
1,0.2,1,0.0511938268203712,30,0.0356707689260939
1,0.2,1,0.0511938268203712,31,0.0345797740696865
1,0.2,1,0.0511938268203712,32,0.0334615805963447
1,0.2,1,0.0511938268203712,33,0.0323210463400816
1,0.2,1,0.0511938268203712,34,0.0311634572349635
1,0.2,1,0.0511938268203712,35,0.0299944285975376
1,0.2,1,0.0511938268203712,36,0.0288197913141425
1,0.2,1,0.0511938268203712,37,0.0276454676782641
1,0.2,1,0.0511938268203712,38,0.0264773425045988
1,0.2,1,0.0511938268203712,39,0.0253211356004904
1,0.2,1,0.0511938268203712,40,0.0241822816367472
1,0.2,1,0.0511938268203712,41,0.0230658229234872
1,0.2,1,0.0511938268203712,42,0.0219763196206501
1,0.2,1,0.0511938268203712,43,0.0209177806088576
1,0.2,1,0.0511938268203712,44,0.0198936167626616
1,0.2,1,0.0511938268203712,45,0.0189066168649244
1,0.2,1,0.0511938268203712,46,0.0179589450266855
1,0.2,1,0.0511938268203712,47,0.0170521573480766
1,0.2,1,0.0511938268203712,48,0.0161872347455098
1,0.2,1,0.0511938268203712,49,0.0153646284043343
1,0.2,1,0.0511938268203712,50,0.0145843141779128
1,0.2,1,0.0511938268203712,51,0.0138458523948516
1,0.2,1,0.0511938268203712,52,0.0131484498886203
1,0.2,1,0.0511938268203712,53,0.0124910215532747
1,0.2,1,0.0511938268203712,54,0.0118722492860381
1,0.2,1,0.0511938268203712,55,0.0112906367421671
1,0.2,1,0.0511938268203712,56,0.0107445588560916
1,0.2,1,0.0511938268203712,57,0.010232305545403
1,0.2,1,0.0511938268203712,58,0.00975211939615722
1,0.2,1,0.0511938268203712,59,0.00930222742462608
1,0.2,1,0.0511938268203712,60,0.00888086722621212
1,0.2,1,0.0511938268203712,61,0.00848630796594409
1,0.2,1,0.0511938268203712,62,0.00811686674848575
1,0.2,1,0.0511938268203712,63,0.00777092094144629
1,0.2,1,0.0511938268203712,64,0.00744691702587297
1,0.2,1,0.0511938268203712,65,0.0071433765228238
1,0.2,1,0.0511938268203712,66,0.006858899503458
1,0.2,1,0.0511938268203712,67,0.00659216613946242
1,0.2,1,0.0511938268203712,68,0.00634193669586774
1,0.2,1,0.0511938268203712,69,0.00610705031340154
1,0.2,1,0.0511938268203712,70,0.00588642287508552
1,0.2,1,0.0511938268203712,71,0.00567904420330206
1,0.2,1,0.0511938268203712,72,0.00548397478996006
1,0.2,1,0.0511938268203712,73,0.00530034222420377
1,0.2,1,0.0511938268203712,74,0.00512733744881532
1,0.2,1,0.0511938268203712,75,0.00496421094855595
1,0.2,1,0.0511938268203712,76,0.00481026894993072
1,0.2,1,0.0511938268203712,77,0.00466486969230774
1,0.2,1,0.0511938268203712,78,0.00452741981450707
1,0.2,1,0.0511938268203712,79,0.00439737088785595
1,0.2,1,0.0511938268203712,80,0.00427421611642326
1,0.2,1,0.0511938268203712,81,0.00415748721717155
1,0.2,1,0.0511938268203712,82,0.00404675148608886
1,0.2,1,0.0511938268203712,83,0.00394160905188456
1,0.2,1,0.0511938268203712,84,0.00384169031497437
1,0.2,1,0.0511938268203712,85,0.00374665356674012
1,0.2,1,0.0511938268203712,86,0.0036561827824611
1,0.2,1,0.0511938268203712,87,0.00356998557967574
1,0.2,1,0.0511938268203712,88,0.00348779133321988
1,0.2,1,0.0511938268203712,89,0.00340934943760207
1,0.2,1,0.0511938268203712,90,0.00333442770723387
1,0.2,1,0.0511938268203712,91,0.00326281090521413
1,0.2,1,0.0511938268203712,92,0.00319429939145816
1,0.2,1,0.0511938268203712,93,0.00312870788133848
1,0.2,1,0.0511938268203712,94,0.00306586430641088
1,0.2,1,0.0511938268203712,95,0.00300560876925597
1,0.2,1,0.0511938268203712,96,0.00294779258491817
1,0.2,1,0.0511938268203712,97,0.0028922774018607
1,0.2,1,0.0511938268203712,98,0.00283893439603118
1,0.2,1,0.0511938268203712,99,0.00278764353180766
1,0.2,1,0.0511938268203712,100,0.00273829288429522
1,0.2,1,0.0511938268203712,101,0.00269077801780501
1,0.2,1,0.0511938268203712,102,0.00264500141567444
1,0.2,1,0.0511938268203712,103,0.00260087195713244
1,0.2,1,0.0511938268203712,104,0.00255830443713936
1,0.2,1,0.0511938268203712,105,0.00251721912549633
1,0.2,1,0.0511938268203712,106,0.00247754136195576
1,0.2,1,0.0511938268203712,107,0.00243920118408751
1,0.2,1,0.0511938268203712,108,0.00240213298529869
1,0.2,1,0.0511938268203712,109,0.00236627520021295
1,0.2,1,0.0511938268203712,110,0.0023315700152681
1,0.2,1,0.0511938268203712,111,0.00229796310219904
1,0.2,1,0.0511938268203712,112,0.00226540337263932
1,0.2,1,0.0511938268203712,113,0.00223384275189434
1,0.2,1,0.0511938268203712,114,0.0022032359703874
1,0.2,1,0.0511938268203712,115,0.00217354037126157
1,0.2,1,0.0511938268203712,116,0.00214471573269348
1,0.2,1,0.0511938268203712,117,0.00211672410385286
1,0.2,1,0.0511938268203712,118,0.0020895296532878
1,0.2,1,0.0511938268203712,119,0.00206309852864375
1,0.2,1,0.0511938268203712,120,0.00203739872696112
1,0.2,1,0.0511938268203712,121,0.00201239997450856
1,0.2,1,0.0511938268203712,122,0.00198807361554383
1,0.2,1,0.0511938268203712,123,0.00196439250908416
1,0.2,1,0.0511938268203712,124,0.00194133093326775
1,0.2,1,0.0511938268203712,125,0.00191886449653766
1,0.2,1,0.0511938268203712,126,0.00189697005514113
1,0.2,1,0.0511938268203712,127,0.00187562563652957
