exp_id,scenario,alpha,replicate,t,rho,A_true,A_obs,rho_base,pert_on,pert_off,rho_pert
12,S3,0.97,1,16.0,0.45,3.113605621884438,3.0584010224854565,0.45,NaN,NaN,NaN
12,S3,0.97,1,17.0,0.45,3.113912791007056,3.0892935297176205,0.45,NaN,NaN,NaN
12,S3,0.97,1,18.0,0.45,3.114173428088709,3.1473236497751595,0.45,NaN,NaN,NaN
12,S3,0.97,1,19.0,0.45,3.114398021329521,3.1066503413744053,0.45,NaN,NaN,NaN
12,S3,0.97,1,20.0,0.45,3.1145939932166677,3.1108801958858097,0.45,NaN,NaN,NaN
12,S3,0.97,2,0.0,0.45,2.0,2.0479103402161924,0.45,NaN,NaN,NaN
12,S3,0.97,2,1.0,0.45,2.5324055386497752,2.5672049819353093,0.45,NaN,NaN,NaN
12,S3,0.97,2,2.0,0.45,2.8112117925695608,2.889173824639169,0.45,NaN,NaN,NaN
12,S3,0.97,2,3.0,0.45,2.9541524569484947,2.9925944939189177,0.45,NaN,NaN,NaN
12,S3,0.97,2,4.0,0.45,3.027390661181783,3.0314694375768907,0.45,NaN,NaN,NaN
12,S3,0.97,2,5.0,0.45,3.0654206388142606,3.1622423831111712,0.45,NaN,NaN,NaN
12,S3,0.97,2,6.0,0.45,3.0856065539527546,3.0596146426027127,0.45,NaN,NaN,NaN
12,S3,0.97,2,7.0,0.45,3.0966385731117425,3.1099144608365275,0.45,NaN,NaN,NaN
12,S3,0.97,2,8.0,0.45,3.1028912861666984,3.166347348154094,0.45,NaN,NaN,NaN
12,S3,0.97,2,9.0,0.45,3.1065925164583117,3.121619164340441,0.45,NaN,NaN,NaN
12,S3,0.97,2,10.0,0.45,3.108894344480895,3.1207665426446383,0.45,NaN,NaN,NaN
12,S3,0.97,2,11.0,0.45,3.1104037110484395,3.0916806559162744,0.45,NaN,NaN,NaN
12,S3,0.97,2,12.0,0.45,3.1114474439070405,3.137355770909339,0.45,NaN,NaN,NaN
12,S3,0.97,2,13.0,0.45,3.1122060836857894,3.105661997110861,0.45,NaN,NaN,NaN
12,S3,0.97,2,14.0,0.45,3.1127823317336096,3.054267246796009,0.45,NaN,NaN,NaN
12,S3,0.97,2,15.0,0.45,3.1132365736177743,3.1576058584775915,0.45,NaN,NaN,NaN
12,S3,0.97,2,16.0,0.45,3.113605621884438,3.0888384817549626,0.45,NaN,NaN,NaN
12,S3,0.97,2,17.0,0.45,3.113912791007056,3.0840315935575733,0.45,NaN,NaN,NaN
12,S3,0.97,2,18.0,0.45,3.114173428088709,3.0964837415226683,0.45,NaN,NaN,NaN
12,S3,0.97,2,19.0,0.45,3.114398021329521,3.0797844506702354,0.45,NaN,NaN,NaN
12,S3,0.97,2,20.0,0.45,3.1145939932166677,3.0692606798477815,0.45,NaN,NaN,NaN
12,S3,0.97,3,0.0,0.45,2.0,2.0157940607155904,0.45,NaN,NaN,NaN
12,S3,0.97,3,1.0,0.45,2.5324055386497752,2.6272195618116108,0.45,NaN,NaN,NaN
12,S3,0.97,3,2.0,0.45,2.8112117925695608,2.797689125526468,0.45,NaN,NaN,NaN
12,S3,0.97,3,3.0,0.45,2.9541524569484947,2.8786683977063574,0.45,NaN,NaN,NaN
12,S3,0.97,3,4.0,0.45,3.027390661181783,2.966650969370902,0.45,NaN,NaN,NaN
12,S3,0.97,3,5.0,0.45,3.0654206388142606,3.075474640530384,0.45,NaN,NaN,NaN
12,S3,0.97,3,6.0,0.45,3.0856065539527546,3.0919595391787986,0.45,NaN,NaN,NaN
12,S3,0.97,3,7.0,0.45,3.0966385731117425,3.1284239894013495,0.45,NaN,NaN,NaN
12,S3,0.97,3,8.0,0.45,3.1028912861666984,3.048522950926374,0.45,NaN,NaN,NaN
12,S3,0.97,3,9.0,0.45,3.1065925164583117,3.0391124484154215,0.45,NaN,NaN,NaN
12,S3,0.97,3,10.0,0.45,3.108894344480895,3.217859621740618,0.45,NaN,NaN,NaN
12,S3,0.97,3,11.0,0.45,3.1104037110484395,3.1343831203727,0.45,NaN,NaN,NaN
12,S3,0.97,3,12.0,0.45,3.1114474439070405,3.060378949058882,0.45,NaN,NaN,NaN
12,S3,0.97,3,13.0,0.45,3.1122060836857894,3.104616991761143,0.45,NaN,NaN,NaN
12,S3,0.97,3,14.0,0.45,3.1127823317336096,3.0393115177239594,0.45,NaN,NaN,NaN
12,S3,0.97,3,15.0,0.45,3.1132365736177743,3.0555118657569103,0.45,NaN,NaN,NaN
12,S3,0.97,3,16.0,0.45,3.113605621884438,3.168300769415531,0.45,NaN,NaN,NaN
12,S3,0.97,3,17.0,0.45,3.113912791007056,3.1326849197039803,0.45,NaN,NaN,NaN
12,S3,0.97,3,18.0,0.45,3.114173428088709,3.1024401171848983,0.45,NaN,NaN,NaN
12,S3,0.97,3,19.0,0.45,3.114398021329521,3.1625026997529107,0.45,NaN,NaN,NaN
12,S3,0.97,3,20.0,0.45,3.1145939932166677,3.1881159570378013,0.45,NaN,NaN,NaN
